-77.92591188954732,47.696871886900944
-100.24065538394885,37.4998638431219
-68.67593855491225,49.35006808896559
-130.8576193143837,24.951171485360728
-61.4817174238393,33.84428288041564
-109.81824666956427,31.257675718934145
-84.92063232183835,25.42920389349576
-70.74782621686788,32.49134924657983
-59.3798011825715,40.68923535307378
-60.76266731382131,48.592534912488546
-107.31766179291411,23.37479382344858
-116.67273203900204,33.8080864325686
-104.58304086927166,31.524959426957412
-115.96950879686082,38.709297166227444
-100.85745771453648,43.671384476602135
-62.59625581971396,25.4826914366739
-86.13385892992252,32.80222832482496
-103.08341592677641,47.53180102272462
-118.28356411080193,31.53546869294846
-110.44075560944117,45.24351958002251
-110.38785755661313,40.47572814191555
-71.52854339846365,33.26533215116239
-99.44776690088298,51.96702222566829
-85.69293845021595,49.711202217982645
-69.99349914797384,37.02286650958448
-105.26543171951312,39.54233110339311
-81.28959039907522,43.718079126990396
-105.02030631588332,34.72735195627855
-62.36797781707314,34.62685594798312
-111.72019662293607,31.87823890689495
-74.73124160678083,37.16915405714598
-112.08098148823863,47.772797867611295
-130.6288881410054,47.19938205638882
-63.6138278918943,27.94246184491602
-119.88420911074115,42.85293850917828
-91.95230713225105,47.28031185552363
-124.47145031433915,41.9422401484
-120.65136882887404,43.78846948790372
-115.37864442858996,48.77363732909241
-126.12340247118576,53.272017263576224
-125.76741917513691,51.26544111989494
-73.9793493502453,28.125809702042524
-59.822670021545505,36.04592638713593
-80.068998776294,25.89730770319068
-79.53473334333987,36.558815821564785
-107.19910744339658,41.370602300298344
-61.36124063133674,50.71664699213312
-105.18338626029333,40.75634010530063
-69.0225139005828,35.7393507447294
-114.24603435317762,26.474487850916084
-86.07904702260294,47.77721451273933
-61.11416090461594,44.500887822863206
-71.94126031109374,43.84669880600893
-126.22650252561235,26.2468644237005
-96.90182380704078,43.05991593673748
-69.216186800474,38.56835086297588
-93.97233634007736,49.78714499725827
-82.41227950933289,35.39600011305092
-61.008046753033994,37.7170462205316
-66.99407979569344,31.06746751064781
-124.75680600839915,34.11881115005634
-72.82605552953015,45.74567195254781
-64.70346290706843,26.769740663355932
-121.59479933035102,38.985439892653545
-66.66962684341726,28.627840280412734
-97.2060811160724,30.655786108215896
-112.69254858985903,39.214261315748985
-79.7010363138867,35.88481892824851
-77.50163414642574,40.15484189795303
-79.82547485841505,46.10280813153635
-67.4313790791249,38.67081322484997
-96.33236753813857,47.64712297949152
-100.72360412570607,49.23768489356305
-126.61535042218715,36.799537234231
-110.49467473933197,43.62057755902954
-80.00640852841619,50.17575366235929
-74.72404398202963,37.37676076462752
-76.34652097441105,25.864214898329944
-92.81477727271638,50.95038715157802
-102.4003251965606,25.42721715060334
-108.34241794251156,35.92845659549623
-91.78703886277276,38.08122912174215
-127.27145138373797,29.437078208940527
-127.93666197160968,25.10753347095025
-103.59914418577226,42.98972649156944
-127.82048348177845,30.26383601295015
-83.46521282670986,30.708840690237672
-124.03187784849571,32.40863553358293
-60.98770504812538,30.60692235555513
-62.41584038522376,38.674904054951696
-129.0658367598763,33.09130327863252
-84.64634811441644,51.1665052183133
-88.00677840764313,45.619579129332536
-94.99362723547927,30.090253872305873
-75.31836283984134,51.64899621164201
-92.61932938384084,36.89927854475189
-64.23867205779058,31.518263175548224
-114.8641328757888,29.48206143568687
-111.97725963432241,49.6574327865739
-108.33201317606333,48.563895106200604
